DAM_ID,GRAND_ID,NABD_ID,DAM_NAME,PNNL_DAM_ID,STATE,AGENCY_CODE,LONG,LAT,TIME_SERIES_START,TIME_SERIES_END,NORMAL_STORAGE.MCM.,MAXIMUM_STORAGE,STORAGE,DAM_HEIGHT,ELEV_MASL,S_RATIO,i_MAF_MCM,MAIN_USE,P_FLC,P_NAV,P_HYD,P_SUP,P_IRR,P_REC,P_FSH,UPST_DAMS_N,UPST_DAMS_CAP,YEAR_CREATED,norm_Stor,Max_stor,join_OBJECTID,join_TNMID,join_MetaSource,join_SourceData,join_SourceOrig,join_SourceFeat,join_LoadDate,join_AreaSqKm,join_AreaAcres,join_GNIS_ID,join_Name,join_States,join_HUC2,join_Shape_Leng,join_Shape_Area,join_layer,join_path,join_HUC2_db,join_Prior_purp,distance,,
1268,1268,TX04453,Twin Oak Dam,NA,Texas,BOR,-96.46223,31.203342,NA,NA,87.4,87.4,87.4,30,118,5.128775694,17.041104,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,30,7566.707418,1982,87.4,87.4,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1214,1214,TX01693,Lake Colorado City Dam,NA,Texas,NA,-100.919792,32.320017,NA,NA,87.2,87.2,87.2,29,628,49.3428796,1.7672256,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,1068.7,1949,87.2,87.2,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1113,1113,TX04316,Mackenzie Dam,NA,Texas,NA,-101.44059,34.545392,NA,NA,85.4,85.4,85.4,33,936,386.5946713,0.2209032,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,4727.2,1974,85.4,85.4,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1218,1218,TX03594,Lake Pat Cleburne Dam,twdb_PatCleburne,Texas,TWDB,-97.427188,32.285598,6/18/98,9/1/18,82.3,82.3,82.3,32,222,1.531006698,203.5956667,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,4646.252772,1964,82.3,82.3,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1310,1310,TX04353,William Harris Reservoir Dam,NA,Texas,NA,-95.547524,29.236939,NA,NA,83.5,83.5,83.5,3,16,0.012343916,6764.466233,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36,9101.207418,1947,83.5,83.5,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1283,1283,TX00988,Roy Inks Dam,NA,Texas,NA,-98.380208,30.73233,NA,NA,78.3,78.3,78.3,26,276,0.156294632,500.9769,Hydroelectricity,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,18,5839.163359,1938,78.3,78.3,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1138,1138,TX00579,Fish Creek Dam,NA,Texas,NA,-97.216223,33.772917,NA,NA,77.3,77.3,77.3,17,225,2.639535763,29.2854528,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,10939.60659,1966,77.3,77.3,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1303,1303,TX09088,Lake Anahuac Levee,NA,Texas,NA,-94.692708,29.778496,NA,NA,74,74,74,18,4,0.009808132,7544.75945,Other,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,-99,74,74,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1133,1133,TX00775,Farmers Creek Dam,NA,Texas,NA,-97.654885,33.880186,NA,NA,73.6,73.6,73.6,6,259,2.309151746,31.873176,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,44,11072.10659,1960,73.6,73.6,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1318,1318,TX02267,Lake Casa Blanca Dam,NA,Texas,NA,-99.443639,27.532773,NA,NA,72.3,72.3,72.3,18,130,15.91006076,4.5442944,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,26,4709.643681,1946,72.3,72.3,1,{CD889A0A-B9F8-46F0-A12A-E2BED340DAC8},,,,,5/15/18,597882.94,147739961,2730144,Rio Grande Region,"CO,MX,NM,TX",13,92.7001784,56.47667926,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-12/WBDHU2.shp,13,Flood control,0,,
1149,1149,TX00699,Amon G Carter Dam,NA,Texas,NA,-97.860649,33.460267,NA,NA,71.6,71.6,71.6,20,277,2.294102212,31.2104664,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,144.8,1956,71.6,71.6,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1255,1255,TX04110,Tradinghouse Creek Dam,NA,Texas,NA,-96.979275,31.552083,NA,NA,70.3,70.3,70.3,14,139,5.039983198,13.9484592,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29,7307.020407,1968,70.3,70.3,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1241,1241,TX00583,Buckner Dam,NA,Texas,NA,-95.308862,31.909552,NA,NA,69.2,69.2,69.2,15,139,2.537981107,27.2657664,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,127.2,1957,69.2,69.2,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1223,1223,TX04395,Forest Grove Dam,NA,Texas,NA,-95.960417,32.227083,NA,NA,67,67,67,51,107,2.273128355,29.4747984,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,9193.488997,1980,67,67,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1169,1169,TX04357,Swauano Creek Dam,NA,Texas,NA,-94.834375,33.047721,NA,NA,62,62,62,15,103,3.108641526,19.9444032,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,20620.03461,1975,62,62,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1221,1221,TX06420,Mitchell County Reservoir Dam,NA,Texas,NA,-101.105154,32.241525,NA,NA,62,62,62,32,665,654.8871482,0.0946728,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,1068.7,1991,62,62,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1249,1249,TX00006,Hords Creek Dam,NA,Texas,ACE_FOR,-99.561775,31.834514,4/11/48,5/17/20,60.8,60.8,60.8,59,576,32.11059565,1.893456,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,3745.463935,1948,60.8,60.8,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1163,1163,TX04785,Monticello Dam,NA,Texas,NA,-95.003213,33.072835,NA,NA,58.7,58.7,58.7,22,102,0.279712895,209.85804,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51,20608.63461,1973,58.7,58.7,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1228,1228,TX00182,Lake Athens Dam,NA,Texas,NA,-95.7232,32.211886,NA,NA,58,58,58,11,140,4.450143083,13.0332888,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,127.2,1963,58,58,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1298,1298,TX01089,Decker Creek Dam,NA,Texas,NA,-97.598958,30.28599,NA,NA,55.8,55.8,55.8,23,165,23.89453108,2.3352624,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24,10329.76336,1967,55.8,55.8,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1205,1205,TX01409,Williamson Dam,NA,Texas,NA,-98.986281,32.439868,NA,NA,55.5,55.5,55.5,15,464,22.84011524,2.4299352,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,1077.8,1923,55.5,55.5,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1222,1222,TX02692,Lake Abilene Dam,NA,Texas,NA,-99.890365,32.235446,NA,NA,55.5,55.5,55.5,13,610,21.44742529,2.5877232,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,591.5,1921,55.5,55.5,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1311,1311,TX01744,Brazoria Reservoir Dam,NA,Texas,NA,-95.53111,29.057841,NA,NA,54.2,54.2,54.2,3,12,8.762726324,6.1852896,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37,9155.407418,1954,54.2,54.2,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1131,1131,TX00965,Santa Rosa Dam,NA,Texas,NA,-99.258059,33.938239,NA,NA,52.1,52.1,52.1,12,358,3.483015559,14.9583024,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,19,6143.2,1929,52.1,52.1,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1262,1262,TX03139,Nasworthy Dam,NA,Texas,BOR,-100.478543,31.386193,5/1/88,12/18/18,52.4,52.4,52.4,49,568,2.867799312,18.2718504,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14,3632.363935,1930,52.4,52.4,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
674,674,TX01943,Diablo Reservoir Levee,NA,Texas,NA,-105.785417,31.219661,NA,NA,49.6,49.6,49.6,4,1067,0.061266436,809.5786704,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,20,4587.743681,1993,49.6,49.6,1,{CD889A0A-B9F8-46F0-A12A-E2BED340DAC8},,,,,5/15/18,597882.94,147739961,2730144,Rio Grande Region,"CO,MX,NM,TX",13,92.7001784,56.47667926,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-12/WBDHU2.shp,13,Flood control,0,,
1199,1199,TX00920,Lake Hawkins Dam,NA,Texas,NA,-95.252759,32.61208,NA,NA,49.6,49.6,49.6,16,109,2.695933371,18.3980808,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8,2773.701597,1962,49.6,49.6,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1180,1180,TX00840,White Rock Dam,NA,Texas,NA,-96.725291,32.816257,NA,NA,48.6,48.6,48.6,34,137,1.617690197,30.0428352,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,21,9005.788997,1911,48.6,48.6,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1206,1206,TX04833,Brandy Branch Cooling Pond Dam,NA,Texas,NA,-94.485417,32.432043,NA,NA,47.7,47.7,47.7,28,98,12.70186377,3.7553544,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,3533.601597,1983,47.7,47.7,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1195,1195,TX03635,Gonzales Creek Dam,NA,Texas,NA,-98.861458,32.646542,NA,NA,47.2,47.2,47.2,18,400,5.458677901,8.6467824,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,1820.7,1948,47.2,47.2,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1185,1185,TX01222,Lake Weatherford Dam,NA,Texas,NA,-97.677083,32.773196,NA,NA,46.3,46.3,46.3,13,275,1.789217641,25.877232,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,26.9,1957,46.3,46.3,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1174,1174,TX04010,Ellison Creek Dam,NA,Texas,NA,-94.727083,32.91969,NA,NA,44.4,44.4,44.4,26,81,1.128268724,39.3523272,Other,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,51,20620.03461,1943,44.4,44.4,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1162,1162,TX03946,Eddleman Dam,NA,Texas,NA,-98.609156,33.132381,NA,NA,43.2,43.2,43.2,30,330,1.412719704,30.5793144,Other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,2881.5,1929,43.2,43.2,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1160,1160,TX04356,Lake Sulphur Springs Dam,NA,Texas,NA,-95.615628,33.176339,NA,NA,42.8,42.8,42.8,18,141,0.68256173,62.7049512,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,44,15126.23461,1973,42.8,42.8,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1239,1239,TX05776,Elm Creek Dam,NA,Texas,NA,-99.869792,31.940807,NA,NA,41.3,41.3,41.3,41,540,19.53310488,2.1143592,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,3745.463935,1983,41.3,41.3,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1309,1309,TX01432,Victor Braunig Dam,NA,Texas,NA,-98.369034,29.24141,NA,NA,39.9,39.9,39.9,2,143,19.75554225,2.0196864,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,1036.818611,1963,39.9,39.9,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1129,1129,TX01014,North Fork Buffalo Creek Dam,NA,Texas,NA,-98.758542,33.987242,NA,NA,39.8,39.8,39.8,32,318,43.48916879,0.9151704,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33,8941.970687,1964,39.8,39.8,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1304,1304,TX07102,Cedar Bayou Generating Pond Levee,NA,Texas,NA,-94.802278,29.768925,NA,NA,37,37,37,18,2,4.652616068,7.9525152,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,1972,37,37,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1146,1146,TX00402,Lake Bonham Dam,NA,Texas,NA,-96.136568,33.652035,NA,NA,34.5,34.5,34.5,25,175,1.921333971,17.9562744,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61,22579.12594,1969,34.5,34.5,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1141,1141,TX01841,Lake Crook Dam,NA,Texas,NA,-95.568554,33.724654,NA,NA,34,34,34,43,157,0.683192762,49.7663352,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,115,43963.72594,1923,34,34,1,{3F461CFD-F4C2-4905-8E79-E6B5F4F45DAE},,,,,10/15/17,642212.47,158694016,2730142,Arkansas-White-Red Region,"AR,CO,KS,LA,MO,NM,OK,TX",11,71.57625707,64.29266974,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-10/WBDHU2.shp,11,Flood control,0,,
1260,1260,TX03864,Lake Kurth Dam,NA,Texas,NA,-94.689602,31.447889,NA,NA,33.7,33.7,33.7,19,58,23.73085687,1.420092,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16,3686.901597,1960,33.7,33.7,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1261,1261,TX03268,Houston County Lake Dam,NA,Texas,NA,-95.601768,31.410356,NA,NA,33.3,33.3,33.3,35,84,1.040644304,31.9994064,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26,12681.789,1966,33.3,33.3,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1276,1276,TX02137,Camp Creek Lake Dam,NA,Texas,NA,-96.286678,31.060179,NA,NA,30.8,30.8,30.8,20,100,1.539421301,20.0075184,Recreation,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,31,7597.507418,1949,30.8,30.8,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1173,1173,TX05892,North Lake Dam,NA,Texas,NA,-96.970317,32.939468,NA,NA,29.6,29.6,29.6,33,153,10.42185999,2.840184,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,7963.806884,1957,29.6,29.6,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1212,1212,TX01255,South Prong Dam,NA,Texas,NA,-96.807717,32.342123,NA,NA,29.2,29.2,29.2,26,155,3.292854677,8.8676856,Flood control,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,7963.806884,1956,29.2,29.2,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1293,1293,TX00119,Lewis Creek Dam,NA,Texas,NA,-95.541842,30.432551,NA,NA,28.6,28.6,28.6,24,81,9.539782226,2.997972,Other,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,28.6,1969,28.6,28.6,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
1321,1321,TX03790,Delta Lake Unit 2 Levee,NA,Texas,NA,-97.935575,26.414533,NA,NA,27.8,27.8,27.8,10,15,880.9288412,0.0315576,Irrigation,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,27.8,1939,27.8,27.8,1,{9F7DA17F-2AB2-4A27-B6AD-C3475BBA7C4A},,,,,11/5/17,474544.1,117262297.6,2730143,Texas-Gulf Region,"LA,NM,TX",12,43.10071271,44.84015427,WBDHU2,/Users/junzhang/Documents/DATA/HUC/Shape-11/WBDHU2.shp,12,Water supply,0,,
